as_of,sleeve,call,dist_pct,confidence,close,next_close,next_ret_pct,result,scored_on,source
2015-11-30,BTC,LONG,43.11,HIGH,377.32,362.49,-3.93,WRONG,2015-12-01,BACKFILL
2015-11-30,GLD,HELD,-6.98,HIGH,101.92,102.28,0.353,RIGHT,2015-12-01,BACKFILL
2015-11-30,QQQ,LONG,4.91,MEDIUM,105.48,106.53,0.995,RIGHT,2015-12-01,BACKFILL
2015-12-01,BTC,LONG,37.01,HIGH,362.49,359.19,-0.91,WRONG,2015-12-02,BACKFILL
2015-12-01,GLD,HELD,-6.58,HIGH,102.28,100.69,-1.555,WRONG,2015-12-02,BACKFILL
2015-12-01,QQQ,LONG,5.91,HIGH,106.53,105.88,-0.61,WRONG,2015-12-02,BACKFILL
2015-12-02,BTC,LONG,35.35,HIGH,359.19,361.05,0.518,RIGHT,2015-12-03,BACKFILL
2015-12-02,GLD,HELD,-7.96,HIGH,100.69,101.76,1.063,RIGHT,2015-12-03,BACKFILL
2015-12-02,QQQ,LONG,5.22,HIGH,105.88,104.08,-1.7,WRONG,2015-12-03,BACKFILL
2015-12-03,BTC,LONG,35.61,HIGH,361.05,363.18,0.59,RIGHT,2015-12-04,BACKFILL
2015-12-03,GLD,HELD,-6.92,HIGH,101.76,104.02,2.221,RIGHT,2015-12-04,BACKFILL
2015-12-03,QQQ,LONG,3.41,MEDIUM,104.08,106.51,2.335,RIGHT,2015-12-04,BACKFILL
2015-12-04,BTC,LONG,35.98,HIGH,363.18,395.54,8.91,RIGHT,2015-12-07,BACKFILL
2015-12-04,GLD,HELD,-4.79,MEDIUM,104.02,102.67,-1.298,WRONG,2015-12-07,BACKFILL
2015-12-04,QQQ,LONG,5.78,HIGH,106.51,106.03,-0.451,WRONG,2015-12-07,BACKFILL
2015-12-07,BTC,LONG,47.51,HIGH,395.54,415.56,5.061,RIGHT,2015-12-08,BACKFILL
2015-12-07,GLD,HELD,-5.96,HIGH,102.67,102.84,0.166,RIGHT,2015-12-08,BACKFILL
2015-12-07,QQQ,LONG,5.25,HIGH,106.03,106.04,0.009,RIGHT,2015-12-08,BACKFILL
2015-12-08,BTC,LONG,54.27,HIGH,415.56,417.56,0.481,RIGHT,2015-12-09,BACKFILL
2015-12-08,GLD,HELD,-5.74,HIGH,102.84,102.64,-0.194,WRONG,2015-12-09,BACKFILL
2015-12-08,QQQ,LONG,5.21,HIGH,106.04,104.43,-1.518,WRONG,2015-12-09,BACKFILL
2015-12-09,BTC,LONG,54.32,HIGH,417.56,415.48,-0.498,WRONG,2015-12-10,BACKFILL
2015-12-09,GLD,HELD,-5.86,HIGH,102.64,102.55,-0.088,WRONG,2015-12-10,BACKFILL
2015-12-09,QQQ,LONG,3.57,MEDIUM,104.43,104.9,0.45,RIGHT,2015-12-10,BACKFILL
2015-12-10,BTC,LONG,52.91,HIGH,415.48,451.94,8.775,RIGHT,2015-12-11,BACKFILL
2015-12-10,GLD,HELD,-5.87,HIGH,102.55,103.11,0.546,RIGHT,2015-12-11,BACKFILL
2015-12-10,QQQ,LONG,4.01,MEDIUM,104.9,102.49,-2.297,WRONG,2015-12-11,BACKFILL
2015-12-11,BTC,LONG,65.47,HIGH,451.94,444.18,-1.717,WRONG,2015-12-14,BACKFILL
2015-12-11,GLD,HELD,-5.3,HIGH,103.11,101.79,-1.28,WRONG,2015-12-14,BACKFILL
2015-12-11,QQQ,LONG,1.6,LOW,102.49,103.27,0.761,RIGHT,2015-12-14,BACKFILL
2015-12-14,BTC,LONG,61.83,HIGH,444.18,465.32,4.759,RIGHT,2015-12-15,BACKFILL
2015-12-14,GLD,HELD,-6.44,HIGH,101.79,101.52,-0.265,WRONG,2015-12-15,BACKFILL
2015-12-14,QQQ,LONG,2.34,MEDIUM,103.27,103.9,0.61,RIGHT,2015-12-15,BACKFILL
2015-12-15,BTC,LONG,68.59,HIGH,465.32,454.93,-2.233,WRONG,2015-12-16,BACKFILL
2015-12-15,GLD,HELD,-6.6,HIGH,101.52,102.75,1.212,RIGHT,2015-12-16,BACKFILL
2015-12-15,QQQ,LONG,2.94,MEDIUM,103.9,105.44,1.482,RIGHT,2015-12-16,BACKFILL
2015-12-16,BTC,LONG,63.97,HIGH,454.93,456.08,0.253,RIGHT,2015-12-17,BACKFILL
2015-12-16,GLD,HELD,-5.39,HIGH,102.75,100.5,-2.19,WRONG,2015-12-17,BACKFILL
2015-12-16,QQQ,LONG,4.43,MEDIUM,105.44,103.9,-1.461,WRONG,2015-12-17,BACKFILL
2015-12-17,BTC,LONG,63.52,HIGH,456.08,463.62,1.653,RIGHT,2015-12-18,BACKFILL
2015-12-17,GLD,HELD,-7.36,HIGH,100.5,102.04,1.532,RIGHT,2015-12-18,BACKFILL
2015-12-17,QQQ,LONG,2.89,MEDIUM,103.9,101.91,-1.915,WRONG,2015-12-18,BACKFILL
2015-12-18,BTC,LONG,65.31,HIGH,463.62,438.64,-5.388,WRONG,2015-12-21,BACKFILL
2015-12-18,GLD,HELD,-5.85,HIGH,102.04,103.15,1.088,RIGHT,2015-12-21,BACKFILL
2015-12-18,QQQ,LONG,0.91,LOW,101.91,103.04,1.109,RIGHT,2015-12-21,BACKFILL
2015-12-21,BTC,LONG,55.64,HIGH,438.64,436.57,-0.472,WRONG,2015-12-22,BACKFILL
2015-12-21,GLD,HELD,-4.75,MEDIUM,103.15,102.61,-0.524,WRONG,2015-12-22,BACKFILL
2015-12-21,QQQ,LONG,2.02,MEDIUM,103.04,103.72,0.66,RIGHT,2015-12-22,BACKFILL
2015-12-22,BTC,LONG,54.17,HIGH,436.57,442.4,1.335,RIGHT,2015-12-23,BACKFILL
2015-12-22,GLD,HELD,-5.17,HIGH,102.61,102.31,-0.292,WRONG,2015-12-23,BACKFILL
2015-12-22,QQQ,LONG,2.68,MEDIUM,103.72,104.49,0.742,RIGHT,2015-12-23,BACKFILL
2015-12-23,BTC,LONG,55.47,HIGH,442.4,454.98,2.844,RIGHT,2015-12-24,BACKFILL
2015-12-23,GLD,HELD,-5.37,HIGH,102.31,103.05,0.723,RIGHT,2015-12-24,BACKFILL
2015-12-23,QQQ,LONG,3.42,MEDIUM,104.49,104.47,-0.019,WRONG,2015-12-24,BACKFILL
2015-12-24,BTC,LONG,59.09,HIGH,454.98,422.28,-7.187,WRONG,2015-12-28,BACKFILL
2015-12-24,GLD,HELD,-4.61,MEDIUM,103.05,102.27,-0.757,WRONG,2015-12-28,BACKFILL
2015-12-24,QQQ,LONG,3.38,MEDIUM,104.47,104.42,-0.048,WRONG,2015-12-28,BACKFILL
2015-12-28,BTC,LONG,47.02,HIGH,422.28,432.98,2.534,RIGHT,2015-12-29,BACKFILL
2015-12-28,GLD,HELD,-5.27,HIGH,102.27,102.2,-0.068,WRONG,2015-12-29,BACKFILL
2015-12-28,QQQ,LONG,3.3,MEDIUM,104.42,106.06,1.571,RIGHT,2015-12-29,BACKFILL
2015-12-29,BTC,LONG,50.07,HIGH,432.98,426.62,-1.469,WRONG,2015-12-30,BACKFILL
2015-12-29,GLD,HELD,-5.26,HIGH,102.2,101.42,-0.763,WRONG,2015-12-30,BACKFILL
2015-12-29,QQQ,LONG,4.9,MEDIUM,106.06,105.1,-0.905,WRONG,2015-12-30,BACKFILL
2015-12-30,BTC,LONG,47.22,HIGH,426.62,430.57,0.926,RIGHT,2015-12-31,BACKFILL
2015-12-30,GLD,HELD,-5.91,HIGH,101.42,101.46,0.039,RIGHT,2015-12-31,BACKFILL
2015-12-30,QQQ,LONG,3.93,MEDIUM,105.1,103.8,-1.237,WRONG,2015-12-31,BACKFILL
2015-12-31,BTC,LONG,47.92,HIGH,430.57,433.09,0.585,RIGHT,2016-01-04,BACKFILL
2015-12-31,GLD,HELD,-5.8,HIGH,101.46,102.89,1.409,RIGHT,2016-01-04,BACKFILL
2015-12-31,QQQ,LONG,2.63,MEDIUM,103.8,101.61,-2.11,WRONG,2016-01-04,BACKFILL
2016-01-04,BTC,LONG,48.08,HIGH,433.09,431.96,-0.261,WRONG,2016-01-05,BACKFILL
2016-01-04,GLD,HELD,-4.41,MEDIUM,102.89,103.18,0.282,RIGHT,2016-01-05,BACKFILL
2016-01-04,QQQ,LONG,0.46,LOW,101.61,101.43,-0.177,WRONG,2016-01-05,BACKFILL
2016-01-05,BTC,LONG,47.0,HIGH,431.96,429.11,-0.66,WRONG,2016-01-06,BACKFILL
2016-01-05,GLD,HELD,-4.07,MEDIUM,103.18,104.67,1.444,RIGHT,2016-01-06,BACKFILL
2016-01-05,QQQ,LONG,0.28,LOW,101.43,100.46,-0.956,WRONG,2016-01-06,BACKFILL
2016-01-06,BTC,LONG,45.36,HIGH,429.11,458.05,6.744,RIGHT,2016-01-07,BACKFILL
2016-01-06,GLD,HELD,-2.63,MEDIUM,104.67,106.15,1.414,RIGHT,2016-01-07,BACKFILL
2016-01-06,QQQ,FLAT,-0.67,LOW,100.46,97.31,-3.136,RIGHT,2016-01-07,BACKFILL
2016-01-07,BTC,LONG,54.35,HIGH,458.05,453.23,-1.052,WRONG,2016-01-08,BACKFILL
2016-01-07,GLD,HELD,-1.22,LOW,106.15,105.68,-0.443,WRONG,2016-01-08,BACKFILL
2016-01-07,QQQ,FLAT,-3.76,MEDIUM,97.31,96.51,-0.822,RIGHT,2016-01-08,BACKFILL
2016-01-08,BTC,LONG,51.94,HIGH,453.23,448.43,-1.059,WRONG,2016-01-11,BACKFILL
2016-01-08,GLD,HELD,-1.61,LOW,105.68,104.74,-0.889,WRONG,2016-01-11,BACKFILL
2016-01-08,QQQ,FLAT,-4.53,MEDIUM,96.51,96.81,0.311,WRONG,2016-01-11,BACKFILL
2016-01-11,BTC,LONG,49.6,HIGH,448.43,435.69,-2.841,WRONG,2016-01-12,BACKFILL
2016-01-11,GLD,HELD,-2.44,MEDIUM,104.74,104.21,-0.506,WRONG,2016-01-12,BACKFILL
2016-01-11,QQQ,FLAT,-4.21,MEDIUM,96.81,97.93,1.157,WRONG,2016-01-12,BACKFILL
2016-01-12,BTC,LONG,44.68,HIGH,435.69,432.37,-0.762,WRONG,2016-01-13,BACKFILL
2016-01-12,GLD,HELD,-2.88,MEDIUM,104.21,104.72,0.489,RIGHT,2016-01-13,BACKFILL
2016-01-12,QQQ,FLAT,-3.09,MEDIUM,97.93,94.55,-3.451,RIGHT,2016-01-13,BACKFILL
2016-01-13,BTC,LONG,42.94,HIGH,432.37,430.31,-0.476,WRONG,2016-01-14,BACKFILL
2016-01-13,GLD,HELD,-2.35,MEDIUM,104.72,103.02,-1.623,WRONG,2016-01-14,BACKFILL
2016-01-13,QQQ,FLAT,-6.4,HIGH,94.55,96.57,2.136,WRONG,2016-01-14,BACKFILL
2016-01-14,BTC,LONG,41.63,HIGH,430.31,364.33,-15.333,WRONG,2016-01-15,BACKFILL
2016-01-14,GLD,HELD,-3.88,MEDIUM,103.02,104.08,1.029,RIGHT,2016-01-15,BACKFILL
2016-01-14,QQQ,FLAT,-4.37,MEDIUM,96.57,93.57,-3.107,RIGHT,2016-01-15,BACKFILL
2016-01-15,BTC,LONG,19.56,HIGH,364.33,380.15,4.342,RIGHT,2016-01-19,BACKFILL
2016-01-15,GLD,HELD,-2.83,MEDIUM,104.08,103.98,-0.096,WRONG,2016-01-19,BACKFILL
2016-01-15,QQQ,FLAT,-7.3,HIGH,93.57,93.77,0.214,WRONG,2016-01-19,BACKFILL
2016-01-19,BTC,LONG,24.36,HIGH,380.15,420.23,10.543,RIGHT,2016-01-20,BACKFILL
2016-01-19,GLD,HELD,-2.87,MEDIUM,103.98,105.37,1.337,RIGHT,2016-01-20,BACKFILL
2016-01-19,QQQ,FLAT,-7.07,HIGH,93.77,93.49,-0.299,RIGHT,2016-01-20,BACKFILL
2016-01-20,BTC,LONG,36.97,HIGH,420.23,410.26,-2.373,WRONG,2016-01-21,BACKFILL
2016-01-20,GLD,HELD,-1.52,LOW,105.37,105.49,0.114,RIGHT,2016-01-21,BACKFILL
2016-01-20,QQQ,FLAT,-7.3,HIGH,93.49,93.58,0.096,WRONG,2016-01-21,BACKFILL
2016-01-21,BTC,LONG,33.25,HIGH,410.26,382.49,-6.769,WRONG,2016-01-22,BACKFILL
2016-01-21,GLD,HELD,-1.36,LOW,105.49,105.0,-0.464,WRONG,2016-01-22,BACKFILL
2016-01-21,QQQ,FLAT,-7.17,HIGH,93.58,96.29,2.896,WRONG,2016-01-22,BACKFILL
2016-01-22,BTC,LONG,23.88,HIGH,382.49,391.73,2.416,RIGHT,2016-01-25,BACKFILL
2016-01-22,GLD,HELD,-1.75,LOW,105.0,106.08,1.029,RIGHT,2016-01-25,BACKFILL
2016-01-22,QQQ,FLAT,-4.45,MEDIUM,96.29,94.86,-1.485,RIGHT,2016-01-25,BACKFILL
2016-01-25,BTC,LONG,26.47,HIGH,391.73,392.15,0.107,RIGHT,2016-01-26,BACKFILL
2016-01-25,GLD,HELD,-0.69,LOW,106.08,107.29,1.141,RIGHT,2016-01-26,BACKFILL
2016-01-25,QQQ,FLAT,-5.83,HIGH,94.86,95.71,0.896,WRONG,2016-01-26,BACKFILL
2016-01-26,BTC,LONG,26.21,HIGH,392.15,394.97,0.719,RIGHT,2016-01-27,BACKFILL
2016-01-26,GLD,HELD,0.49,LOW,107.29,107.69,0.373,RIGHT,2016-01-27,BACKFILL
2016-01-26,QQQ,FLAT,-4.94,MEDIUM,95.71,93.33,-2.487,RIGHT,2016-01-27,BACKFILL
2016-01-27,BTC,LONG,26.71,HIGH,394.97,380.29,-3.717,WRONG,2016-01-28,BACKFILL
2016-01-27,GLD,HELD,0.89,LOW,107.69,106.54,-1.068,WRONG,2016-01-28,BACKFILL
2016-01-27,QQQ,FLAT,-7.25,HIGH,93.33,94.65,1.414,WRONG,2016-01-28,BACKFILL
2016-01-28,BTC,LONG,21.63,HIGH,380.29,379.47,-0.216,WRONG,2016-01-29,BACKFILL
2016-01-28,GLD,HELD,-0.14,LOW,106.54,106.95,0.385,RIGHT,2016-01-29,BACKFILL
2016-01-28,QQQ,FLAT,-5.9,HIGH,94.65,96.62,2.081,WRONG,2016-01-29,BACKFILL
2016-01-29,BTC,LONG,21.02,HIGH,379.47,373.06,-1.689,WRONG,2016-02-01,BACKFILL
2016-01-29,GLD,HELD,0.27,LOW,106.95,108.05,1.029,RIGHT,2016-02-01,BACKFILL
2016-01-29,QQQ,FLAT,-3.91,MEDIUM,96.62,96.88,0.269,WRONG,2016-02-01,BACKFILL
2016-02-01,BTC,LONG,18.65,HIGH,373.06,374.45,0.373,RIGHT,2016-02-02,BACKFILL
2016-02-01,GLD,HELD,1.33,LOW,108.05,108.09,0.037,RIGHT,2016-02-02,BACKFILL
2016-02-01,QQQ,FLAT,-3.62,MEDIUM,96.88,94.79,-2.157,RIGHT,2016-02-02,BACKFILL
2016-02-02,BTC,LONG,18.79,HIGH,374.45,369.95,-1.202,WRONG,2016-02-03,BACKFILL
2016-02-02,GLD,HELD,1.4,LOW,108.09,109.25,1.073,RIGHT,2016-02-03,BACKFILL
2016-02-02,QQQ,FLAT,-5.68,HIGH,94.79,94.33,-0.485,RIGHT,2016-02-03,BACKFILL
2016-02-03,BTC,LONG,17.1,HIGH,369.95,389.59,5.309,RIGHT,2016-02-04,BACKFILL
2016-02-03,GLD,HELD,2.51,MEDIUM,109.25,110.57,1.208,RIGHT,2016-02-04,BACKFILL
2016-02-03,QQQ,FLAT,-6.11,HIGH,94.33,94.32,-0.011,RIGHT,2016-02-04,BACKFILL
2016-02-04,BTC,LONG,22.98,HIGH,389.59,386.55,-0.78,WRONG,2016-02-05,BACKFILL
2016-02-04,GLD,HELD,3.76,MEDIUM,110.57,112.32,1.583,RIGHT,2016-02-05,BACKFILL
2016-02-04,QQQ,FLAT,-6.09,HIGH,94.32,91.05,-3.467,RIGHT,2016-02-05,BACKFILL
2016-02-05,BTC,LONG,21.68,HIGH,386.55,373.45,-3.389,WRONG,2016-02-08,BACKFILL
2016-02-05,GLD,HELD,5.4,HIGH,112.32,113.83,1.344,RIGHT,2016-02-08,BACKFILL
2016-02-05,QQQ,FLAT,-9.29,HIGH,91.05,89.65,-1.538,RIGHT,2016-02-08,BACKFILL
2016-02-08,BTC,LONG,17.3,HIGH,373.45,376.03,0.691,RIGHT,2016-02-09,BACKFILL
2016-02-08,GLD,HELD,6.8,HIGH,113.83,113.58,-0.22,WRONG,2016-02-09,BACKFILL
2016-02-08,QQQ,FLAT,-10.63,HIGH,89.65,89.38,-0.301,RIGHT,2016-02-09,BACKFILL
2016-02-09,BTC,LONG,17.84,HIGH,376.03,381.65,1.495,RIGHT,2016-02-10,BACKFILL
2016-02-09,GLD,HELD,6.55,HIGH,113.58,114.46,0.775,RIGHT,2016-02-10,BACKFILL
2016-02-09,QQQ,FLAT,-10.84,HIGH,89.38,89.72,0.38,WRONG,2016-02-10,BACKFILL
2016-02-10,BTC,LONG,19.33,HIGH,381.65,379.65,-0.524,WRONG,2016-02-11,BACKFILL
2016-02-10,GLD,HELD,7.35,HIGH,114.46,119.06,4.019,RIGHT,2016-02-11,BACKFILL
2016-02-10,QQQ,FLAT,-10.45,HIGH,89.72,89.59,-0.145,RIGHT,2016-02-11,BACKFILL
2016-02-11,BTC,LONG,18.43,HIGH,379.65,384.26,1.214,RIGHT,2016-02-12,BACKFILL
2016-02-11,GLD,HELD,11.61,HIGH,119.06,118.36,-0.588,WRONG,2016-02-12,BACKFILL
2016-02-11,QQQ,FLAT,-10.53,HIGH,89.59,90.95,1.518,WRONG,2016-02-12,BACKFILL
2016-02-12,BTC,LONG,19.62,HIGH,384.26,407.49,6.045,RIGHT,2016-02-16,BACKFILL
2016-02-12,GLD,HELD,10.91,HIGH,118.36,114.77,-3.033,WRONG,2016-02-16,BACKFILL
2016-02-12,QQQ,FLAT,-9.12,HIGH,90.95,93.0,2.254,WRONG,2016-02-16,BACKFILL
2016-02-16,BTC,LONG,26.55,HIGH,407.49,416.32,2.167,RIGHT,2016-02-17,BACKFILL
2016-02-16,GLD,HELD,7.52,HIGH,114.77,115.48,0.619,RIGHT,2016-02-17,BACKFILL
2016-02-16,QQQ,FLAT,-7.02,HIGH,93.0,95.11,2.269,WRONG,2016-02-17,BACKFILL
2016-02-17,BTC,LONG,28.95,HIGH,416.32,422.37,1.453,RIGHT,2016-02-18,BACKFILL
2016-02-17,GLD,HELD,8.15,HIGH,115.48,118.29,2.433,RIGHT,2016-02-18,BACKFILL
2016-02-17,QQQ,FLAT,-4.87,MEDIUM,95.11,94.02,-1.146,RIGHT,2016-02-18,BACKFILL
2016-02-18,BTC,LONG,30.45,HIGH,422.37,420.79,-0.374,WRONG,2016-02-19,BACKFILL
2016-02-18,GLD,HELD,10.73,HIGH,118.29,117.58,-0.6,WRONG,2016-02-19,BACKFILL
2016-02-18,QQQ,FLAT,-5.91,HIGH,94.02,94.3,0.298,WRONG,2016-02-19,BACKFILL
2016-02-19,BTC,LONG,29.58,HIGH,420.79,437.75,4.031,RIGHT,2016-02-22,BACKFILL
2016-02-19,GLD,HELD,10.01,HIGH,117.58,115.49,-1.778,WRONG,2016-02-22,BACKFILL
2016-02-19,QQQ,FLAT,-5.57,HIGH,94.3,95.83,1.622,WRONG,2016-02-22,BACKFILL
2016-02-22,BTC,LONG,34.37,HIGH,437.75,420.74,-3.886,WRONG,2016-02-23,BACKFILL
2016-02-22,GLD,HELD,8.01,HIGH,115.49,117.22,1.498,RIGHT,2016-02-23,BACKFILL
2016-02-22,QQQ,FLAT,-3.98,MEDIUM,95.83,94.26,-1.638,RIGHT,2016-02-23,BACKFILL
2016-02-23,BTC,LONG,28.77,HIGH,420.74,424.95,1.001,RIGHT,2016-02-24,BACKFILL
2016-02-23,GLD,HELD,9.55,HIGH,117.22,117.61,0.333,RIGHT,2016-02-24,BACKFILL
2016-02-23,QQQ,FLAT,-5.49,HIGH,94.26,95.16,0.955,WRONG,2016-02-24,BACKFILL
2016-02-24,BTC,LONG,29.67,HIGH,424.95,424.54,-0.096,WRONG,2016-02-25,BACKFILL
2016-02-24,GLD,HELD,9.83,HIGH,117.61,117.92,0.264,RIGHT,2016-02-25,BACKFILL
2016-02-24,QQQ,FLAT,-4.52,MEDIUM,95.16,96.09,0.977,WRONG,2016-02-25,BACKFILL
2016-02-25,BTC,LONG,29.16,HIGH,424.54,432.15,1.793,RIGHT,2016-02-26,BACKFILL
2016-02-25,GLD,HELD,10.03,HIGH,117.92,117.11,-0.687,WRONG,2016-02-26,BACKFILL
2016-02-25,QQQ,FLAT,-3.54,MEDIUM,96.09,95.97,-0.125,RIGHT,2016-02-26,BACKFILL
2016-02-26,BTC,LONG,31.06,HIGH,432.15,437.7,1.284,RIGHT,2016-02-29,BACKFILL
2016-02-26,GLD,HELD,9.19,HIGH,117.11,118.64,1.306,RIGHT,2016-02-29,BACKFILL
2016-02-26,QQQ,FLAT,-3.61,MEDIUM,95.97,95.11,-0.896,RIGHT,2016-02-29,BACKFILL
2016-02-29,BTC,LONG,32.34,HIGH,437.7,435.12,-0.589,WRONG,2016-03-01,BACKFILL
2016-02-29,GLD,HELD,10.52,HIGH,118.64,117.77,-0.733,WRONG,2016-03-01,BACKFILL
2016-02-29,QQQ,FLAT,-4.43,MEDIUM,95.11,98.16,3.207,WRONG,2016-03-01,BACKFILL
2016-03-01,BTC,LONG,31.19,HIGH,435.12,423.99,-2.558,WRONG,2016-03-02,BACKFILL
2016-03-01,GLD,HELD,9.62,HIGH,117.77,118.68,0.773,RIGHT,2016-03-02,BACKFILL
2016-03-01,QQQ,FLAT,-1.34,LOW,98.16,98.2,0.041,WRONG,2016-03-02,BACKFILL
2016-03-02,BTC,LONG,27.5,HIGH,423.99,421.65,-0.552,WRONG,2016-03-03,BACKFILL
2016-03-02,GLD,HELD,10.38,HIGH,118.68,120.73,1.727,RIGHT,2016-03-03,BACKFILL
2016-03-02,QQQ,FLAT,-1.27,LOW,98.2,98.01,-0.193,RIGHT,2016-03-03,BACKFILL
2016-03-03,BTC,LONG,26.46,HIGH,421.65,410.94,-2.54,WRONG,2016-03-04,BACKFILL
2016-03-03,GLD,HELD,12.17,HIGH,120.73,120.54,-0.157,WRONG,2016-03-04,BACKFILL
2016-03-03,QQQ,FLAT,-1.43,LOW,98.01,98.05,0.041,WRONG,2016-03-04,BACKFILL
2016-03-04,BTC,LONG,22.94,HIGH,410.94,414.32,0.823,RIGHT,2016-03-07,BACKFILL
2016-03-04,GLD,HELD,11.88,HIGH,120.54,121.14,0.498,RIGHT,2016-03-07,BACKFILL
2016-03-04,QQQ,FLAT,-1.35,LOW,98.05,97.45,-0.612,RIGHT,2016-03-07,BACKFILL
2016-03-07,BTC,LONG,23.64,HIGH,414.32,413.97,-0.084,WRONG,2016-03-08,BACKFILL
2016-03-07,GLD,HELD,12.33,HIGH,121.14,120.58,-0.462,WRONG,2016-03-08,BACKFILL
2016-03-07,QQQ,FLAT,-1.92,LOW,97.45,96.64,-0.831,RIGHT,2016-03-08,BACKFILL
2016-03-08,BTC,LONG,23.21,HIGH,413.97,414.86,0.215,RIGHT,2016-03-09,BACKFILL
2016-03-08,GLD,HELD,11.7,HIGH,120.58,119.58,-0.829,WRONG,2016-03-09,BACKFILL
2016-03-08,QQQ,FLAT,-2.69,MEDIUM,96.64,97.26,0.642,WRONG,2016-03-09,BACKFILL
2016-03-09,BTC,LONG,23.15,HIGH,414.86,417.13,0.547,RIGHT,2016-03-10,BACKFILL
2016-03-09,GLD,HELD,10.66,HIGH,119.58,121.5,1.606,RIGHT,2016-03-10,BACKFILL
2016-03-09,QQQ,FLAT,-2.03,MEDIUM,97.26,97.11,-0.154,RIGHT,2016-03-10,BACKFILL
2016-03-10,BTC,LONG,23.5,HIGH,417.13,421.69,1.093,RIGHT,2016-03-11,BACKFILL
2016-03-10,GLD,HELD,12.32,HIGH,121.5,119.41,-1.72,WRONG,2016-03-11,BACKFILL
2016-03-10,QQQ,FLAT,-2.14,MEDIUM,97.11,98.81,1.751,WRONG,2016-03-11,BACKFILL
2016-03-11,BTC,LONG,24.5,HIGH,421.69,416.44,-1.245,WRONG,2016-03-14,BACKFILL
2016-03-11,GLD,HELD,10.29,HIGH,119.41,117.87,-1.29,WRONG,2016-03-14,BACKFILL
2016-03-11,QQQ,FLAT,-0.4,LOW,98.81,98.98,0.172,WRONG,2016-03-14,BACKFILL
2016-03-14,BTC,LONG,22.62,HIGH,416.44,416.83,0.094,RIGHT,2016-03-15,BACKFILL
2016-03-14,GLD,HELD,8.77,HIGH,117.87,117.96,0.076,RIGHT,2016-03-15,BACKFILL
2016-03-14,QQQ,FLAT,-0.21,LOW,98.98,98.94,-0.04,RIGHT,2016-03-15,BACKFILL
2016-03-15,BTC,LONG,22.36,HIGH,416.83,417.01,0.043,RIGHT,2016-03-16,BACKFILL
2016-03-15,GLD,HELD,8.78,HIGH,117.96,120.59,2.23,RIGHT,2016-03-16,BACKFILL
2016-03-15,QQQ,FLAT,-0.23,LOW,98.94,99.82,0.889,WRONG,2016-03-16,BACKFILL
2016-03-16,BTC,LONG,22.07,HIGH,417.01,420.62,0.866,RIGHT,2016-03-17,BACKFILL
2016-03-16,GLD,HELD,11.1,HIGH,120.59,120.13,-0.381,WRONG,2016-03-17,BACKFILL
2016-03-16,QQQ,LONG,0.67,LOW,99.82,99.77,-0.05,WRONG,2016-03-17,BACKFILL
2016-03-17,BTC,LONG,22.75,HIGH,420.62,409.55,-2.632,WRONG,2016-03-18,BACKFILL
2016-03-17,GLD,HELD,10.6,HIGH,120.13,119.8,-0.275,WRONG,2016-03-18,BACKFILL
2016-03-17,QQQ,LONG,0.64,LOW,99.77,99.92,0.15,RIGHT,2016-03-18,BACKFILL
2016-03-18,BTC,LONG,19.19,HIGH,409.55,413.31,0.918,RIGHT,2016-03-21,BACKFILL
2016-03-18,GLD,HELD,10.2,HIGH,119.8,118.96,-0.701,WRONG,2016-03-21,BACKFILL
2016-03-18,QQQ,LONG,0.8,LOW,99.92,100.32,0.4,RIGHT,2016-03-21,BACKFILL
2016-03-21,BTC,LONG,19.94,HIGH,413.31,418.09,1.157,RIGHT,2016-03-22,BACKFILL
2016-03-21,GLD,HELD,9.35,HIGH,118.96,119.31,0.294,RIGHT,2016-03-22,BACKFILL
2016-03-21,QQQ,LONG,1.22,LOW,100.32,100.62,0.299,RIGHT,2016-03-22,BACKFILL
2016-03-22,BTC,LONG,20.95,HIGH,418.09,418.04,-0.012,WRONG,2016-03-23,BACKFILL
2016-03-22,GLD,HELD,9.59,HIGH,119.31,116.61,-2.263,WRONG,2016-03-23,BACKFILL
2016-03-22,QQQ,LONG,1.53,LOW,100.62,99.79,-0.825,WRONG,2016-03-23,BACKFILL
2016-03-23,BTC,LONG,20.45,HIGH,418.04,416.39,-0.395,WRONG,2016-03-24,BACKFILL
2016-03-23,GLD,HELD,7.05,HIGH,116.61,116.33,-0.24,WRONG,2016-03-24,BACKFILL
2016-03-23,QQQ,LONG,0.71,LOW,99.79,99.82,0.03,RIGHT,2016-03-24,BACKFILL
2016-03-24,BTC,LONG,19.54,HIGH,416.39,424.23,1.883,RIGHT,2016-03-28,BACKFILL
2016-03-24,GLD,HELD,6.74,HIGH,116.33,116.6,0.232,RIGHT,2016-03-28,BACKFILL
2016-03-24,QQQ,LONG,0.76,LOW,99.82,99.68,-0.14,WRONG,2016-03-28,BACKFILL
2016-03-28,BTC,LONG,21.36,HIGH,424.23,416.52,-1.817,WRONG,2016-03-29,BACKFILL
2016-03-28,GLD,HELD,6.95,HIGH,116.6,118.76,1.852,RIGHT,2016-03-29,BACKFILL
2016-03-28,QQQ,LONG,0.61,LOW,99.68,101.28,1.605,RIGHT,2016-03-29,BACKFILL
2016-03-29,BTC,LONG,18.73,HIGH,416.52,414.82,-0.408,WRONG,2016-03-30,BACKFILL
