day,dir,entry,exit,qty,pnl,pnl_gross,stop_dist,why,min_in,min_out,R,R_gross,atr,market
2013-08-12,1,1686.75,1683.049107142857,20,-394.48928571428894,-320.08928571428896,3.200892857142857,stop,610,750,-1.2324351464435248,-1.0000000000000102,12.803571428571429,ES
2013-08-22,1,1651.25,1647.34375,20,-415.025,-340.625,3.40625,stop,615,775,-1.2184220183486238,-1.0,13.625,ES
2013-08-29,1,1637.75,1636.5,20,-149.4,-75.0,3.9419642857142856,time,590,950,-0.37899886749716877,-0.19026047565118914,15.767857142857142,ES
2013-09-04,1,1646.0,1651.0,20,475.6,550.0,4.15625,time,610,950,1.1443007518796993,1.3233082706766917,16.625,ES
2013-09-26,1,1696.75,1692.700892857143,20,-429.310714285711,-354.91071428571104,3.549107142857143,stop,600,640,-1.209630188679236,-0.9999999999999907,14.196428571428571,ES
2013-09-30,1,1676.75,1673.044642857143,20,-394.935714285711,-320.53571428571104,3.205357142857143,stop,635,910,-1.232111420612803,-0.9999999999999897,12.821428571428571,ES
2013-10-01,1,1685.0,1684.5,20,-74.4,0.0,3.299107142857143,time,620,950,-0.22551556156968874,0.0,13.196428571428571,ES
2013-10-04,1,1680.0,1675.71875,20,-452.525,-378.125,3.78125,stop,630,665,-1.1967603305785124,-1.0,15.125,ES
2013-10-07,1,1676.75,1672.4107142857142,20,-458.3285714285779,-383.9285714285779,3.8392857142857144,stop,610,940,-1.1937860465116448,-1.0000000000000169,15.357142857142858,ES
2013-10-10,1,1675.25,1670.767857142857,20,-472.61428571428894,-398.21428571428896,3.982142857142857,stop,635,660,-1.186834080717497,-1.0000000000000082,15.928571428571429,ES
2013-10-16,1,1712.0,1715.0,20,275.6,350.0,4.611607142857143,time,595,950,0.597622458857696,0.7589545014520812,18.446428571428573,ES
2013-10-22,1,1753.25,1747.9776785714287,20,-551.6321428571331,-477.2321428571331,4.772321428571429,stop,615,645,-1.1558989710009149,-0.9999999999999795,19.089285714285715,ES
2013-11-08,1,1749.75,1745.9285714285713,20,-406.54285714286686,-332.1428571428669,3.3214285714285716,stop,580,595,-1.2240000000000293,-1.0000000000000293,13.285714285714286,ES
2013-11-21,1,1790.75,1793.25,20,225.6,300.0,3.1875,time,640,950,0.707764705882353,0.9411764705882353,12.75,ES
2013-12-04,1,1793.25,1789.736607142857,20,-375.73928571428894,-301.33928571428896,3.013392857142857,stop,600,730,-1.2468977777777885,-1.0000000000000107,12.053571428571429,ES
2013-12-16,1,1784.5,1780.53125,20,-421.275,-346.875,3.46875,stop,585,640,-1.2144864864864864,-1.0,13.875,ES
2014-01-31,1,1775.0,1786.0714285714287,20,1082.7428571428668,1157.142857142867,4.821428571428571,target,650,840,2.245688888888909,2.4000000000000203,19.285714285714285,ES
2014-02-06,1,1761.75,1767.5,16,440.48,500.0,5.933035714285714,time,625,950,0.9280240782543265,1.0534236267870578,23.732142857142858,ES
2014-02-13,1,1815.5,1826.0,15,769.2,825.0,6.526785714285714,time,615,950,1.5713707250342,1.6853625170998632,26.107142857142858,ES
2014-02-24,1,1849.25,1848.75,16,-59.519999999999996,0.0,6.1875,time,630,950,-0.12024242424242423,0.0,24.75,ES
2014-03-14,1,1852.5,1847.267857142857,20,-547.6142857142889,-473.21428571428896,4.732142857142857,stop,605,630,-1.1572226415094409,-1.0000000000000069,18.928571428571427,ES
2014-03-17,1,1852.5,1847.450892857143,20,-529.310714285711,-454.91071428571104,4.549107142857143,stop,580,645,-1.1635485770363028,-0.9999999999999928,18.196428571428573,ES
2014-03-18,1,1863.5,1864.25,20,50.6,125.0,4.508928571428571,time,620,950,0.11222178217821784,0.27722772277227725,18.035714285714285,ES
2014-03-20,1,1859.0,1861.5,20,225.6,300.0,4.75,time,615,950,0.4749473684210526,0.631578947368421,19.0,ES
2014-03-28,1,1855.25,1849.924107142857,20,-556.9892857142889,-482.58928571428896,4.825892857142857,stop,595,845,-1.154168362627204,-1.0000000000000069,19.303571428571427,ES
2014-04-11,1,1826.5,1821.111607142857,20,-563.2392857142889,-488.83928571428896,4.888392857142857,stop,650,695,-1.1521972602739794,-1.0000000000000067,19.553571428571427,ES
2014-05-05,1,1875.75,1878.25,20,225.6,300.0,3.9598214285714284,time,640,950,0.5697226606538895,0.7576099210823,15.839285714285714,ES
2014-05-12,1,1889.75,1892.75,20,275.6,350.0,3.736607142857143,time,615,950,0.7375675029868578,0.9366786140979688,14.946428571428571,ES
2014-05-21,1,1882.5,1878.1964285714287,20,-454.7571428571331,-380.3571428571331,3.8035714285714284,stop,635,700,-1.1956056338027914,-0.9999999999999745,15.214285714285714,ES
