day,dir,entry,exit,qty,pnl,pnl_gross,stop_dist,why,min_in,min_out,R,R_gross,atr,market
2012-12-10,1,2647.75,2646.5,12,-44.64,-18.0,19.267857142857142,time,930,955,-0.09653382761816497,-0.03892493049119555,38.535714285714285,NQ
2012-12-11,1,2680.0,2681.25,12,15.36,42.0,19.321428571428573,time,930,955,0.03312384473197781,0.09057301293900183,38.642857142857146,NQ
2012-12-14,-1,2626.75,2629.5,13,-87.36,-58.5,18.633928571428573,time,930,955,-0.18031624341159558,-0.12074748442740775,37.267857142857146,NQ
2012-12-17,1,2647.75,2659.25,12,261.36,288.0,19.339285714285715,time,930,955,0.5631024930747922,0.6204986149584487,38.67857142857143,NQ
2012-12-18,-1,2698.75,2703.5,12,-128.64,-102.0,19.785714285714285,time,930,955,-0.27090252707581225,-0.2148014440433213,39.57142857142857,NQ
2012-12-19,-1,2698.0,2691.5,12,141.36,168.0,20.223214285714285,time,930,955,0.29124944812362036,0.34613686534216337,40.44642857142857,NQ
2012-12-20,-1,2687.0,2689.5,12,-74.64,-48.0,19.946428571428573,time,930,955,-0.15591763652641,-0.10026857654431512,39.892857142857146,NQ
2012-12-21,1,2658.25,2659.25,13,10.14,39.0,19.008928571428573,time,930,955,0.020516674495068107,0.07891028651949271,38.017857142857146,NQ
2012-12-28,1,2617.0,2600.5,13,-444.86,-416.0,18.830357142857142,time,930,955,-0.9086391654812708,-0.8496917970602181,37.660714285714285,NQ
2012-12-31,1,2649.25,2655.75,13,153.14,182.0,18.928571428571427,time,930,955,0.3111698113207547,0.369811320754717,37.857142857142854,NQ
2013-01-02,1,2729.75,2741.5,12,267.36,294.0,19.669642857142858,time,930,955,0.5663549704947799,0.6227871084884249,39.339285714285715,NQ
