day,dir,entry,exit,qty,pnl,pnl_gross,stop_dist,why,min_in,min_out,R,R_gross,atr,market
2012-10-25,-1,2659.0,2650.25,17,276.76,314.5,14.25,time,600,955,0.5712280701754385,0.6491228070175439,39.035714285714285,NQ
2012-10-26,-1,2644.25,2667.0,11,-513.92,-489.5,22.25,stop,650,910,-1.0498876404494382,-1.0,38.07142857142857,NQ
2012-10-31,-1,2642.5,2640.5,14,38.92,70.0,16.75,time,610,955,0.08298507462686568,0.14925373134328357,38.375,NQ
2012-11-01,1,2665.0,2679.25,17,463.76,501.5,14.5,time,600,955,0.9406896551724138,1.0172413793103448,38.44642857142857,NQ
2012-11-02,-1,2677.25,2649.25,16,876.48,912.0,15.25,time,625,955,1.7960655737704918,1.8688524590163935,40.035714285714285,NQ
2012-11-05,1,2658.75,2667.75,19,318.82,361.0,13.0,time,630,955,0.6453846153846153,0.7307692307692307,39.839285714285715,NQ
2012-11-07,-1,2634.5,2610.75,18,833.04,873.0,13.25,time,610,955,1.7464150943396226,1.830188679245283,37.25,NQ
2012-11-09,1,2583.25,2579.0,17,-165.24,-127.5,14.25,time,605,955,-0.3410526315789474,-0.2631578947368421,40.07142857142857,NQ
2012-11-12,-1,2587.25,2579.25,20,295.6,340.0,9.75,time,605,955,0.757948717948718,0.8717948717948718,40.05357142857143,NQ
2012-11-19,1,2575.5,2592.0,15,476.7,510.0,16.25,time,640,955,0.9778461538461538,1.0461538461538462,40.05357142857143,NQ
2012-11-20,1,2594.25,2581.5,20,-534.4,-490.0,12.25,stop,615,785,-1.0906122448979592,-1.0,39.535714285714285,NQ
2012-11-26,-1,2624.5,2639.5,17,-530.74,-493.0,14.5,stop,680,765,-1.076551724137931,-1.0,37.857142857142854,NQ
2012-11-28,-1,2612.75,2629.5,15,-520.8,-487.5,16.25,stop,600,620,-1.0683076923076922,-1.0,37.30357142857143,NQ
2012-11-29,-1,2669.75,2679.75,13,-275.86,-247.0,18.5,time,700,955,-0.5735135135135135,-0.5135135135135135,38.80357142857143,NQ
